ClientID,VisitDate,VisitDuration
153,2024-02-15,100
153,2024-02-24,88
153,2024-03-15,68
153,2024-03-28,32
153,2024-03-26,105
153,2024-03-04,36
153,2024-04-17,78
153,2024-02-14,55
153,2024-01-26,62
153,2024-03-17,77
153,2024-03-05,108
154,2024-04-14,30
154,2024-03-11,89
154,2024-02-01,85
154,2024-01-04,64
154,2024-01-20,59
154,2024-04-23,83
154,2024-04-26,65
154,2024-02-05,84
154,2024-02-01,118
154,2024-01-28,109
154,2024-03-17,87
155,2024-03-05,68
155,2024-03-09,58
155,2024-02-20,83
155,2024-01-22,119
155,2024-03-28,114
155,2024-04-16,46
155,2024-04-18,109
155,2024-04-25,89
155,2024-04-10,60
155,2024-02-22,102
155,2024-04-09,107
155,2024-02-05,78
155,2024-03-08,31
155,2024-02-05,77
155,2024-02-21,43
155,2024-02-22,88
155,2024-03-22,87
155,2024-02-19,87
155,2024-03-20,80
155,2024-02-10,113
155,2024-01-18,31
155,2024-01-22,70
155,2024-03-06,112
155,2024-01-21,111
155,2024-04-09,45
155,2024-02-13,33
155,2024-04-12,41
155,2024-02-16,58
156,2024-01-14,62
156,2024-04-28,47
156,2024-01-12,38
156,2024-04-08,91
156,2024-01-05,86
156,2024-03-21,58
156,2024-04-15,107
156,2024-02-01,54
156,2024-03-14,44
156,2024-02-12,35
156,2024-03-21,71
156,2024-03-09,58
156,2024-02-14,108
156,2024-04-15,33
156,2024-01-09,111
156,2024-02-18,86
157,2024-02-13,81
157,2024-04-12,66
157,2024-03-20,37
157,2024-03-15,73
157,2024-01-14,34
157,2024-01-03,98
157,2024-04-24,60
157,2024-04-23,74
157,2024-03-02,38
157,2024-04-15,61
157,2024-03-04,62
157,2024-04-11,96
157,2024-02-14,59
157,2024-04-15,105
157,2024-03-22,58
157,2024-02-27,32
157,2024-01-20,119
157,2024-02-27,86
157,2024-04-21,59
157,2024-03-29,38
157,2024-02-26,55
157,2024-04-11,31
157,2024-03-17,91
157,2024-03-08,32
157,2024-04-28,75
157,2024-03-18,97
158,2024-02-20,99
158,2024-01-13,84
158,2024-04-12,96
158,2024-02-13,42
158,2024-02-04,32
158,2024-02-24,55
158,2024-03-27,86
158,2024-01-09,53
158,2024-01-02,82
158,2024-03-01,99
158,2024-04-27,72
158,2024-02-10,89
158,2024-02-13,87
158,2024-03-04,78
158,2024-01-31,71
158,2024-04-17,105
158,2024-02-16,95
158,2024-01-02,40
158,2024-04-05,119
158,2024-03-22,47
158,2024-03-17,114
158,2024-04-19,81
158,2024-03-09,75
158,2024-02-27,73
158,2024-04-15,51
158,2024-02-13,82
158,2024-03-14,88
158,2024-02-25,59
158,2024-02-12,37
158,2024-03-29,86
158,2024-02-03,102
158,2024-04-10,49
158,2024-01-30,54
158,2024-03-11,48
159,2024-03-15,58
159,2024-03-19,68
159,2024-03-12,89
159,2024-03-23,70
159,2024-03-27,62
159,2024-01-27,112
159,2024-02-09,112
159,2024-04-05,45
159,2024-01-26,52
159,2024-01-27,36
159,2024-03-02,55
159,2024-03-23,41
159,2024-02-19,101
159,2024-02-11,34
160,2024-04-01,55
160,2024-04-26,45
160,2024-03-09,106
160,2024-02-18,68
160,2024-01-26,62
160,2024-01-05,55
160,2024-01-22,77
160,2024-03-19,94
160,2024-01-13,67
160,2024-01-28,31
160,2024-02-02,35
160,2024-04-16,75
160,2024-01-23,79
160,2024-04-06,67
160,2024-04-16,117
160,2024-01-18,47
160,2024-04-23,56
160,2024-04-26,70
160,2024-01-30,101
161,2024-03-14,80
161,2024-01-17,87
161,2024-04-28,63
161,2024-03-02,64
161,2024-01-29,32
161,2024-02-27,88
161,2024-03-10,99
161,2024-03-18,77
161,2024-01-22,93
161,2024-04-27,48
161,2024-01-06,96
161,2024-01-26,111
161,2024-02-08,102
161,2024-01-12,105
161,2024-04-08,34
161,2024-01-14,96
161,2024-01-22,40
161,2024-02-20,97
161,2024-01-23,98
161,2024-02-17,30
161,2024-03-11,92
161,2024-04-13,58
161,2024-02-19,111
161,2024-03-29,41
161,2024-01-13,106
161,2024-03-25,70
161,2024-04-14,31
161,2024-01-10,66
161,2024-04-26,74
161,2024-02-24,109
161,2024-01-09,77
161,2024-03-19,53
161,2024-02-21,51
161,2024-01-02,40
161,2024-01-25,87
161,2024-01-13,75
161,2024-04-07,58
162,2024-04-21,61
162,2024-04-27,93
162,2024-01-15,31
162,2024-02-29,53
162,2024-04-04,116
162,2024-02-11,95
162,2024-04-14,67
162,2024-02-12,60
162,2024-03-20,55
162,2024-03-14,58
162,2024-02-18,96
162,2024-03-04,107
163,2024-02-17,59
163,2024-03-05,98
163,2024-02-22,38
163,2024-03-07,114
163,2024-04-27,40
163,2024-03-30,98
163,2024-01-18,95
163,2024-01-09,117
163,2024-02-07,60
163,2024-03-27,62
163,2024-01-21,68
163,2024-04-30,75
163,2024-03-05,66
163,2024-01-21,89
163,2024-01-27,60
163,2024-04-15,40
163,2024-03-10,116
163,2024-04-28,31
163,2024-02-13,56
163,2024-04-09,31
163,2024-01-28,50
163,2024-02-14,87
163,2024-01-17,34
163,2024-02-09,81
163,2024-04-25,74
163,2024-01-03,114
163,2024-03-16,49
163,2024-04-12,90
163,2024-03-16,67
163,2024-03-06,49
163,2024-04-29,54
163,2024-02-15,31
163,2024-03-26,61
163,2024-03-27,55
164,2024-02-10,105
164,2024-04-30,34
164,2024-03-07,51
164,2024-04-06,106
164,2024-01-01,86
164,2024-02-20,76
164,2024-01-05,83
164,2024-01-13,32
164,2024-01-19,82
164,2024-01-12,113
164,2024-02-17,60
164,2024-01-25,98
164,2024-02-26,117
164,2024-04-24,62
164,2024-02-04,101
165,2024-02-19,70
165,2024-03-24,103
165,2024-01-16,53
165,2024-04-23,111
165,2024-04-25,78
165,2024-03-16,47
165,2024-03-17,36
165,2024-04-18,33
165,2024-04-15,119
165,2024-02-08,98
165,2024-03-29,89
165,2024-02-15,84
165,2024-04-05,45
165,2024-03-28,119
165,2024-04-21,111
165,2024-02-16,58
165,2024-02-13,52
165,2024-01-09,43
165,2024-04-13,108
165,2024-04-23,78
165,2024-03-27,62
165,2024-02-19,54
165,2024-03-17,50
165,2024-02-29,46
165,2024-04-05,52
165,2024-04-23,86
165,2024-01-15,110
165,2024-02-05,87
165,2024-04-22,43
165,2024-03-03,49
165,2024-03-09,59
165,2024-03-26,48
165,2024-03-20,82
166,2024-02-25,48
166,2024-03-17,99
166,2024-03-22,63
166,2024-01-23,113
166,2024-03-02,54
166,2024-04-19,97
166,2024-02-02,103
166,2024-04-12,103
166,2024-04-13,117
166,2024-01-18,114
166,2024-03-13,40
166,2024-02-02,45
166,2024-02-01,119
166,2024-03-01,90
166,2024-02-23,109
166,2024-01-17,36
167,2024-04-08,32
167,2024-01-16,113
167,2024-02-09,99
167,2024-01-12,84
167,2024-02-04,30
167,2024-04-22,99
167,2024-01-21,74
167,2024-02-19,76
167,2024-02-12,108
167,2024-04-09,55
167,2024-04-21,43
167,2024-01-17,83
167,2024-02-01,100
167,2024-02-10,75
167,2024-01-06,60
167,2024-03-28,117
167,2024-01-27,88
167,2024-01-20,58
167,2024-01-25,46
167,2024-03-06,43
167,2024-01-09,65
167,2024-04-01,87
167,2024-02-22,53
167,2024-03-01,92
167,2024-02-07,54
168,2024-02-01,66
168,2024-04-25,108
168,2024-03-22,58
168,2024-04-19,55
168,2024-01-18,31
168,2024-02-06,113
168,2024-01-26,44
168,2024-01-09,33
168,2024-04-08,115
168,2024-03-04,79
168,2024-03-12,67
168,2024-01-20,52
168,2024-02-23,88
168,2024-04-15,119
168,2024-03-26,104
168,2024-03-23,57
168,2024-01-30,95
168,2024-02-22,37
168,2024-04-01,58
168,2024-04-08,40
168,2024-04-16,47
168,2024-03-03,84
168,2024-01-11,79
168,2024-01-31,43
168,2024-02-18,103
168,2024-04-21,38
168,2024-04-12,40
168,2024-04-09,92
168,2024-04-03,105
168,2024-03-27,96
168,2024-01-19,82
168,2024-01-12,68
168,2024-01-15,107
168,2024-01-31,85
168,2024-02-12,57
168,2024-04-10,104
169,2024-01-25,98
169,2024-01-21,33
169,2024-01-10,107
169,2024-02-12,101
169,2024-01-15,38
169,2024-03-23,64
169,2024-02-17,50
169,2024-03-26,87
169,2024-01-21,47
169,2024-02-29,101
169,2024-04-25,110
169,2024-04-17,72
169,2024-04-05,35
169,2024-02-19,115
169,2024-01-23,107
169,2024-01-13,96
170,2024-04-09,117
170,2024-01-12,35
170,2024-04-18,56
170,2024-03-06,111
170,2024-01-02,117
170,2024-01-15,53
170,2024-01-23,63
170,2024-01-29,69
170,2024-03-21,76
170,2024-04-05,108
170,2024-01-07,104
170,2024-04-03,115
170,2024-01-28,53
170,2024-01-14,94
170,2024-02-13,47
170,2024-01-30,73
170,2024-03-21,105
170,2024-02-01,86
170,2024-04-19,57
170,2024-03-10,100
170,2024-04-24,52
171,2024-02-03,92
171,2024-01-11,76
171,2024-03-26,55
171,2024-04-15,86
171,2024-02-04,66
171,2024-04-25,36
171,2024-04-02,69
171,2024-02-11,68
171,2024-01-28,91
171,2024-03-22,107
171,2024-03-18,82
171,2024-03-22,33
171,2024-04-01,111
171,2024-01-24,54
171,2024-01-08,36
171,2024-04-15,57
171,2024-04-27,98
171,2024-04-18,96
171,2024-02-22,49
171,2024-03-12,112
171,2024-01-04,40
171,2024-03-31,96
171,2024-04-09,116
171,2024-01-05,36
171,2024-04-06,52
171,2024-02-18,90
171,2024-04-07,100
171,2024-01-30,63
171,2024-03-12,48
171,2024-04-12,87
172,2024-02-17,103
172,2024-04-24,92
172,2024-03-22,97
172,2024-02-10,48
172,2024-02-17,57
172,2024-02-14,114
172,2024-04-15,107
172,2024-01-25,62
172,2024-04-25,39
172,2024-03-18,112
172,2024-04-17,59
172,2024-01-25,51
172,2024-01-19,32
172,2024-02-08,111
172,2024-04-28,104
172,2024-03-19,77
172,2024-03-20,31
172,2024-01-27,105
173,2024-01-06,62
173,2024-04-16,69
173,2024-02-09,61
173,2024-04-17,98
173,2024-04-02,46
173,2024-04-03,37
173,2024-01-02,86
173,2024-03-13,71
173,2024-04-20,38
173,2024-01-02,116
173,2024-04-02,64
173,2024-04-06,100
173,2024-03-14,108
173,2024-04-07,82
173,2024-04-17,83
173,2024-02-24,113
173,2024-03-12,54
173,2024-04-10,96
173,2024-04-27,91
173,2024-02-29,84
173,2024-04-06,75
173,2024-04-20,53
173,2024-01-06,75
173,2024-04-17,51
173,2024-04-13,40
173,2024-04-18,77
173,2024-01-19,37
173,2024-04-05,68
173,2024-01-27,64
173,2024-01-01,78
173,2024-04-16,75
174,2024-01-08,109
174,2024-02-23,38
174,2024-02-06,62
174,2024-03-31,89
174,2024-04-01,106
174,2024-02-09,50
174,2024-02-03,87
174,2024-04-05,114
174,2024-03-19,98
174,2024-04-17,39
174,2024-01-17,35
174,2024-02-02,42
174,2024-02-16,94
174,2024-04-19,49
174,2024-02-21,86
175,2024-02-15,30
175,2024-01-08,85
175,2024-01-10,33
175,2024-03-13,59
175,2024-04-22,41
175,2024-04-14,64
175,2024-03-07,106
175,2024-01-11,81
175,2024-01-12,60
175,2024-01-10,116
175,2024-01-25,97
175,2024-02-18,81
175,2024-02-18,109
175,2024-03-29,36
175,2024-01-11,51
175,2024-03-02,104
175,2024-04-27,85
175,2024-02-05,87
175,2024-02-08,93
175,2024-02-22,41
175,2024-03-30,36
175,2024-03-18,84
175,2024-04-12,91
175,2024-02-25,119
176,2024-03-13,57
176,2024-04-14,89
176,2024-04-07,56
176,2024-04-18,44
176,2024-03-17,108
176,2024-02-24,62
176,2024-04-28,49
176,2024-02-05,71
176,2024-03-29,41
176,2024-01-24,102
176,2024-02-13,52
176,2024-01-17,101
176,2024-01-02,43
176,2024-01-13,54
176,2024-01-31,106
176,2024-04-02,114
176,2024-04-23,60
177,2024-04-21,96
177,2024-04-16,91
177,2024-02-23,68
177,2024-01-05,66
177,2024-01-13,115
177,2024-01-28,37
177,2024-02-12,110
177,2024-03-29,81
177,2024-04-24,62
177,2024-04-08,110
177,2024-02-16,71
177,2024-04-12,105
177,2024-03-11,56
177,2024-02-07,37
178,2024-04-15,118
178,2024-04-22,47
178,2024-03-04,108
178,2024-04-02,35
178,2024-04-23,72
178,2024-01-20,64
178,2024-01-16,83
178,2024-01-17,91
178,2024-03-20,98
178,2024-01-19,111
178,2024-04-29,45
178,2024-04-29,37
178,2024-01-08,118
178,2024-02-07,119
178,2024-02-07,115
178,2024-02-22,60
178,2024-04-02,39
178,2024-04-14,85
178,2024-04-09,105
178,2024-03-30,99
178,2024-01-31,49
178,2024-02-13,34
178,2024-02-29,52
178,2024-03-16,38
178,2024-04-28,87
178,2024-01-17,88
178,2024-03-19,109
178,2024-03-13,83
178,2024-02-08,75
178,2024-02-11,51
178,2024-02-17,93
178,2024-01-12,37
179,2024-01-20,88
179,2024-02-20,39
179,2024-03-18,113
179,2024-02-08,47
179,2024-02-06,74
179,2024-02-19,88
179,2024-02-03,91
179,2024-03-15,88
179,2024-04-27,78
179,2024-04-13,92
179,2024-02-02,116
179,2024-01-31,61
179,2024-02-23,39
179,2024-02-13,40
179,2024-02-03,99
179,2024-04-23,91
179,2024-03-11,76
179,2024-04-22,63
179,2024-04-27,46
179,2024-03-02,83
179,2024-01-23,105
179,2024-02-15,114
179,2024-02-25,69
179,2024-01-07,48
179,2024-04-27,96
179,2024-03-29,111
179,2024-03-01,82
179,2024-01-03,93
179,2024-02-07,112
179,2024-03-24,76
179,2024-02-03,35
179,2024-04-22,45
179,2024-02-13,101
179,2024-04-17,47
179,2024-01-30,81
179,2024-01-17,77
180,2024-02-08,110
180,2024-02-18,100
180,2024-04-22,100
180,2024-01-12,53
180,2024-04-18,40
180,2024-01-10,102
180,2024-03-11,41
180,2024-04-19,64
180,2024-02-24,92
180,2024-01-01,97
180,2024-02-18,86
180,2024-02-05,42
180,2024-01-21,52
180,2024-02-06,112
180,2024-04-25,68
180,2024-01-24,117
180,2024-02-24,109
180,2024-01-25,41
180,2024-01-07,63
180,2024-04-15,100
181,2024-01-31,110
181,2024-04-02,50
181,2024-03-02,73
181,2024-01-13,48
181,2024-01-31,100
181,2024-01-02,37
181,2024-04-12,106
181,2024-01-15,95
181,2024-02-26,70
181,2024-03-15,104
181,2024-02-03,117
181,2024-04-12,99
181,2024-03-08,90
181,2024-03-15,55
181,2024-01-29,100
181,2024-03-06,112
181,2024-01-16,99
181,2024-02-08,58
181,2024-03-17,95
181,2024-02-06,48
182,2024-02-27,35
182,2024-03-10,47
182,2024-04-22,39
182,2024-02-26,40
182,2024-02-06,94
182,2024-03-01,106
182,2024-04-01,113
182,2024-01-30,94
182,2024-03-11,81
182,2024-03-13,96
182,2024-01-25,111
182,2024-04-06,107
182,2024-03-05,60
183,2024-01-17,45
183,2024-02-24,45
183,2024-04-19,113
183,2024-04-02,58
183,2024-02-05,37
183,2024-04-10,117
183,2024-01-26,32
183,2024-02-22,118
183,2024-01-17,48
183,2024-03-26,95
183,2024-01-25,108
183,2024-01-02,115
183,2024-04-28,103
183,2024-03-26,111
183,2024-01-05,51
183,2024-01-04,75
183,2024-02-05,42
183,2024-01-06,62
183,2024-04-25,34
183,2024-01-21,119
183,2024-03-17,106
183,2024-04-27,56
183,2024-04-10,107
183,2024-04-28,53
183,2024-03-29,96
183,2024-01-26,92
183,2024-02-24,77
183,2024-02-08,92
183,2024-03-24,107
183,2024-02-02,41
183,2024-01-14,57
183,2024-02-25,73
183,2024-04-09,72
183,2024-03-21,46
183,2024-01-21,69
183,2024-02-15,78
184,2024-02-26,54
184,2024-03-27,108
184,2024-03-24,119
184,2024-03-04,101
184,2024-03-15,80
184,2024-02-26,117
184,2024-04-30,77
184,2024-04-07,99
184,2024-03-14,94
184,2024-03-14,89
184,2024-04-16,75
184,2024-03-10,65
184,2024-04-09,87
184,2024-03-28,105
184,2024-03-16,67
184,2024-02-12,40
184,2024-04-28,41
184,2024-01-23,71
184,2024-01-27,68
184,2024-02-27,100
184,2024-04-30,40
184,2024-04-18,65
184,2024-02-06,81
184,2024-01-06,60
184,2024-03-05,62
184,2024-01-06,42
184,2024-02-19,47
184,2024-01-22,70
184,2024-04-14,87
184,2024-03-28,85
185,2024-03-13,117
185,2024-01-31,31
185,2024-02-24,113
185,2024-04-14,72
185,2024-01-10,55
185,2024-02-29,100
185,2024-01-02,67
185,2024-04-11,71
185,2024-01-15,34
185,2024-01-03,40
185,2024-02-12,94
185,2024-01-31,63
185,2024-03-10,30
185,2024-03-07,112
185,2024-02-25,31
185,2024-03-03,114
185,2024-03-15,49
185,2024-01-15,90
185,2024-04-18,116
185,2024-04-25,50
185,2024-04-01,117
185,2024-01-10,97
185,2024-02-07,41
185,2024-02-16,51
185,2024-02-26,49
185,2024-02-19,111
185,2024-04-23,30
185,2024-03-11,59
185,2024-01-15,53
185,2024-01-18,43
185,2024-03-22,65
185,2024-04-25,98
185,2024-04-14,104
186,2024-02-29,88
186,2024-04-04,43
186,2024-02-24,105
186,2024-03-17,76
186,2024-03-20,71
186,2024-01-24,61
186,2024-03-17,61
186,2024-01-24,71
186,2024-02-23,61
186,2024-01-26,55
186,2024-03-06,30
186,2024-03-20,85
186,2024-02-07,31
186,2024-04-19,110
186,2024-03-05,59
186,2024-04-22,100
186,2024-03-15,81
186,2024-02-20,38
186,2024-02-04,51
186,2024-02-12,63
186,2024-01-29,78
186,2024-02-06,30
186,2024-03-21,102
186,2024-02-27,113
186,2024-02-23,82
186,2024-02-08,112
186,2024-02-11,69
186,2024-01-28,74
186,2024-01-29,97
186,2024-02-12,38
186,2024-01-03,51
186,2024-04-25,47
186,2024-01-10,105
187,2024-02-12,93
187,2024-02-08,119
187,2024-03-13,115
187,2024-01-06,91
187,2024-03-23,101
187,2024-02-17,90
187,2024-04-20,62
187,2024-01-07,95
187,2024-03-20,59
187,2024-03-09,49
187,2024-01-16,89
187,2024-01-01,111
187,2024-04-24,103
187,2024-02-06,53
187,2024-04-12,33
187,2024-03-23,66
187,2024-04-27,33
187,2024-02-06,106
187,2024-03-21,118
188,2024-01-18,98
188,2024-03-28,51
188,2024-03-06,93
188,2024-02-17,70
188,2024-02-02,116
188,2024-02-27,100
188,2024-03-23,85
188,2024-03-13,52
188,2024-01-28,54
188,2024-02-04,35
188,2024-04-30,63
188,2024-04-12,92
188,2024-01-10,38
188,2024-03-05,89
188,2024-02-11,78
188,2024-03-25,80
188,2024-01-09,89
188,2024-02-29,99
188,2024-04-20,66
188,2024-01-15,60
188,2024-04-08,70
188,2024-02-26,91
189,2024-02-27,39
189,2024-01-14,116
189,2024-02-05,63
189,2024-02-05,77
189,2024-04-26,62
189,2024-03-19,90
189,2024-01-08,39
189,2024-01-26,83
189,2024-02-05,113
189,2024-02-17,94
189,2024-03-25,106
189,2024-01-28,30
189,2024-03-08,34
189,2024-03-02,109
189,2024-03-20,44
189,2024-03-26,57
189,2024-03-16,52
189,2024-03-20,46
189,2024-02-20,42
189,2024-04-13,43
189,2024-04-11,40
189,2024-02-11,57
189,2024-04-10,71
189,2024-01-29,90
189,2024-03-22,93
189,2024-01-10,60
189,2024-04-15,110
189,2024-02-08,102
189,2024-03-22,39
189,2024-01-01,37
189,2024-02-08,50
189,2024-01-21,106
189,2024-03-05,88
189,2024-01-15,79
189,2024-01-04,98
189,2024-02-29,99
189,2024-03-01,59
189,2024-01-20,46
190,2024-01-20,51
190,2024-02-17,99
190,2024-03-13,31
190,2024-01-02,95
190,2024-02-06,61
190,2024-01-01,45
190,2024-01-04,105
190,2024-04-09,30
190,2024-02-23,101
190,2024-01-25,77
190,2024-01-03,79
190,2024-01-09,42
190,2024-03-26,44
190,2024-03-27,82
190,2024-03-16,73
190,2024-03-14,37
190,2024-02-03,103
190,2024-02-12,75
190,2024-03-14,98
190,2024-04-03,48
191,2024-02-07,107
191,2024-01-11,97
191,2024-04-26,119
191,2024-02-12,46
191,2024-01-20,48
191,2024-01-20,80
191,2024-01-21,99
191,2024-03-22,92
191,2024-02-26,104
191,2024-02-19,109
191,2024-03-14,59
191,2024-04-07,54
191,2024-01-26,104
191,2024-01-30,100
191,2024-03-13,55
191,2024-04-19,85
191,2024-04-24,51
191,2024-01-31,118
191,2024-02-11,48
191,2024-04-28,60
191,2024-03-08,55
191,2024-03-01,71
191,2024-03-01,70
191,2024-03-10,52
192,2024-01-13,69
192,2024-03-29,57
192,2024-03-06,66
192,2024-03-06,94
192,2024-01-16,103
192,2024-03-13,84
192,2024-01-28,33
192,2024-03-17,39
192,2024-02-04,76
192,2024-02-10,104
192,2024-03-17,43
192,2024-01-31,67
192,2024-03-25,41
192,2024-02-01,74
192,2024-02-23,46
192,2024-04-07,109
192,2024-03-12,64
192,2024-02-28,95
192,2024-02-10,104
192,2024-04-21,70
192,2024-03-06,96
192,2024-04-11,58
192,2024-04-05,47
192,2024-02-23,49
193,2024-01-14,46
193,2024-02-03,43
193,2024-02-18,38
193,2024-02-23,91
193,2024-01-31,50
193,2024-02-27,105
193,2024-04-13,66
193,2024-02-11,40
193,2024-02-27,49
193,2024-03-22,64
193,2024-01-30,82
193,2024-01-25,76
193,2024-03-03,104
193,2024-01-19,81
193,2024-03-12,37
193,2024-04-01,33
193,2024-01-08,56
193,2024-04-04,73
193,2024-01-03,69
193,2024-03-07,76
193,2024-04-17,73
193,2024-03-26,77
193,2024-03-21,114
193,2024-04-09,81
194,2024-03-08,87
194,2024-01-11,102
194,2024-03-17,43
194,2024-03-13,113
194,2024-01-04,44
194,2024-03-16,62
194,2024-03-13,46
194,2024-03-17,53
194,2024-02-17,59
194,2024-01-26,91
194,2024-04-11,42
194,2024-04-15,91
194,2024-03-17,76
194,2024-02-08,45
194,2024-04-01,95
194,2024-02-27,110
194,2024-01-19,72
194,2024-03-28,37
194,2024-03-23,32
194,2024-04-22,41
194,2024-03-17,113
194,2024-03-17,45
194,2024-02-27,107
194,2024-01-28,109
194,2024-04-26,88
194,2024-03-06,78
194,2024-01-10,92
194,2024-03-26,91
194,2024-03-17,78
195,2024-04-27,58
195,2024-02-02,91
195,2024-01-30,118
195,2024-02-28,81
195,2024-03-16,83
195,2024-01-15,117
195,2024-03-22,86
195,2024-04-01,112
195,2024-01-23,95
195,2024-03-18,51
195,2024-04-03,49
195,2024-04-06,62
195,2024-02-14,101
195,2024-03-02,54
195,2024-03-19,75
195,2024-03-11,102
195,2024-01-15,86
195,2024-04-25,116
195,2024-04-15,34
195,2024-02-15,84
195,2024-03-04,90
195,2024-04-11,118
195,2024-02-15,37
195,2024-02-25,45
195,2024-04-30,77
195,2024-04-27,90
195,2024-02-13,44
195,2024-03-15,94
196,2024-01-03,105
196,2024-04-11,59
196,2024-02-23,49
196,2024-01-14,66
196,2024-02-05,32
196,2024-03-22,102
196,2024-04-20,70
196,2024-04-14,68
196,2024-03-22,55
196,2024-03-07,31
196,2024-01-10,52
196,2024-02-18,52
196,2024-04-12,114
196,2024-04-20,45
196,2024-03-05,38
196,2024-03-31,42
196,2024-02-26,57
196,2024-01-27,56
196,2024-03-15,80
196,2024-04-22,93
196,2024-01-05,81
196,2024-03-11,110
196,2024-03-23,67
196,2024-02-26,94
196,2024-04-29,47
196,2024-04-02,92
196,2024-01-15,80
196,2024-04-08,38
196,2024-04-20,42
196,2024-04-10,69
196,2024-04-28,84
197,2024-03-19,92
197,2024-02-12,113
197,2024-02-13,54
197,2024-04-19,41
197,2024-03-08,50
197,2024-02-02,54
197,2024-01-24,40
197,2024-02-05,93
197,2024-04-24,102
197,2024-04-14,79
197,2024-01-10,91
197,2024-04-09,118
197,2024-01-20,78
197,2024-04-14,43
197,2024-04-18,30
197,2024-04-17,110
197,2024-03-15,54
197,2024-01-12,88
197,2024-03-02,101
197,2024-01-18,98
197,2024-04-03,34
197,2024-04-17,48
198,2024-01-09,116
198,2024-04-27,101
198,2024-04-03,52
198,2024-02-19,97
198,2024-01-16,43
198,2024-02-02,92
198,2024-01-02,94
198,2024-01-14,97
198,2024-04-19,92
198,2024-01-01,119
198,2024-03-30,110
198,2024-02-27,116
198,2024-03-29,93
198,2024-01-16,61
198,2024-03-19,108
198,2024-03-30,42
198,2024-02-16,95
198,2024-02-13,48
198,2024-03-20,53
198,2024-01-14,117
198,2024-04-02,40
198,2024-01-24,88
198,2024-04-20,115
198,2024-02-24,44
198,2024-01-15,39
198,2024-03-23,70
198,2024-03-12,56
198,2024-02-03,89
198,2024-01-02,102
198,2024-01-27,81
198,2024-03-14,57
198,2024-04-08,94
199,2024-04-04,39
199,2024-02-13,39
199,2024-01-10,68
199,2024-03-03,57
199,2024-04-10,59
199,2024-04-02,66
199,2024-03-22,96
199,2024-02-16,72
199,2024-02-07,108
199,2024-04-12,114
199,2024-04-22,81
199,2024-03-10,85
199,2024-04-13,105
199,2024-03-16,97
199,2024-02-22,38
199,2024-03-18,52
199,2024-02-13,92
199,2024-04-28,90
199,2024-03-14,69
199,2024-02-23,73
199,2024-01-20,115
199,2024-03-19,53
199,2024-01-31,80
199,2024-01-07,87
199,2024-02-27,119
199,2024-04-14,62
200,2024-01-22,42
200,2024-04-22,87
200,2024-02-26,32
200,2024-03-02,64
200,2024-04-23,50
200,2024-04-16,93
200,2024-03-22,81
200,2024-03-11,63
200,2024-04-23,64
200,2024-03-30,44
200,2024-03-12,35
200,2024-03-10,114
200,2024-01-30,61
200,2024-04-12,81
200,2024-01-23,112
200,2024-02-01,57
200,2024-03-26,114
200,2024-04-15,93
200,2024-04-16,108
200,2024-02-26,107
200,2024-04-18,48
200,2024-01-09,44
200,2024-01-31,35
200,2024-03-11,102
200,2024-01-09,113
201,2024-02-07,99
201,2024-01-26,107
201,2024-03-22,87
201,2024-04-01,117
201,2024-04-28,42
201,2024-02-20,72
201,2024-03-13,105
201,2024-04-05,80
201,2024-02-22,48
201,2024-02-25,50
201,2024-02-28,112
202,2024-01-26,83
202,2024-02-14,30
202,2024-01-28,90
202,2024-04-19,32
202,2024-04-29,97
202,2024-03-22,70
202,2024-04-17,66
202,2024-04-09,80
202,2024-04-15,44
202,2024-01-29,37
202,2024-01-17,67
202,2024-03-08,112
202,2024-02-13,85
202,2024-04-18,76
202,2024-03-01,119
202,2024-04-02,39
202,2024-03-08,107
202,2024-03-14,78
202,2024-01-25,70
202,2024-04-04,112
202,2024-03-07,59
202,2024-04-20,34
202,2024-01-02,100
202,2024-04-30,112
202,2024-03-29,60
202,2024-02-18,81
202,2024-03-10,117
202,2024-01-26,52
202,2024-03-12,77
202,2024-04-08,69
202,2024-01-27,35
202,2024-03-29,67
202,2024-01-18,70
203,2024-01-27,40
203,2024-03-15,119
203,2024-03-09,115
203,2024-02-26,53
203,2024-01-17,102
203,2024-04-25,33
203,2024-03-11,75
203,2024-03-31,47
203,2024-02-16,72
203,2024-04-30,109
203,2024-03-19,62
203,2024-04-19,39
203,2024-01-13,102
204,2024-01-31,79
204,2024-01-28,115
204,2024-02-29,40
204,2024-04-30,103
204,2024-01-03,88
204,2024-04-27,91
204,2024-02-24,110
204,2024-01-14,65
204,2024-02-27,85
204,2024-03-29,119
204,2024-01-15,50
204,2024-01-02,42
204,2024-01-24,38
204,2024-03-18,40
204,2024-03-04,104
204,2024-04-21,99
204,2024-03-11,30
204,2024-04-09,99
204,2024-04-23,106
204,2024-01-24,115
204,2024-01-27,85
204,2024-02-06,60
204,2024-04-11,115
204,2024-04-03,66
204,2024-03-31,76
204,2024-02-08,107
204,2024-03-03,76
204,2024-03-19,98
204,2024-01-26,87
204,2024-03-05,65
204,2024-04-29,61
204,2024-01-04,93
204,2024-01-29,100
204,2024-04-30,71
204,2024-01-01,77
204,2024-04-16,103
205,2024-03-21,41
205,2024-01-30,98
205,2024-01-21,117
205,2024-02-29,35
205,2024-01-13,118
205,2024-01-01,94
205,2024-03-05,54
205,2024-04-20,30
